Date/Time,Step Count (count),Source
2023-08-21 00:00:00,1733,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-08-22 00:00:00,3068,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-08-23 00:00:00,3532,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-08-24 00:00:00,302,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-08-25 00:00:00,367,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-08-26 00:00:00,1696,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-08-27 00:00:00,1060,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-08-28 00:00:00,3523,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-08-29 00:00:00,4867,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-08-30 00:00:00,10346,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-08-31 00:00:00,1813,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-01 00:00:00,9696,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-02 00:00:00,124,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-03 00:00:00,206,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-04 00:00:00,453.75,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-05 00:00:00,8118,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-06 00:00:00,1429,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-07 00:00:00,8696,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-08 00:00:00,7497,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-09 00:00:00,13745,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-10 00:00:00,5718,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-11 00:00:00,8876,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-12 00:00:00,10932,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-13 00:00:00,13346,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-14 00:00:00,11438,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-15 00:00:00,3968,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-16 00:00:00,2612,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-17 00:00:00,3802,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-18 00:00:00,2568,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-19 00:00:00,3346,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-20 00:00:00,2385,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-21 00:00:00,3846,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-22 00:00:00,1705,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-23 00:00:00,3739,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-24 00:00:00,1581,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-25 00:00:00,3655,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-26 00:00:00,2740,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-27 00:00:00,4116,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-28 00:00:00,2428,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-29 00:00:00,7344,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-09-30 00:00:00,5108,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-01 00:00:00,7572,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-02 00:00:00,4185,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-03 00:00:00,1668,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-04 00:00:00,6913,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-05 00:00:00,10703,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-06 00:00:00,13191,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-07 00:00:00,8968,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-08 00:00:00,322,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-09 00:00:00,14830,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-10 00:00:00,14620,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-11 00:00:00,12079,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-12 00:00:00,7592,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-13 00:00:00,4041,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-14 00:00:00,7954,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-15 00:00:00,800,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-16 00:00:00,10640,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-17 00:00:00,5952,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-18 00:00:00,6010,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-19 00:00:00,6138,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-20 00:00:00,4361,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-21 00:00:00,9774,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-22 00:00:00,5651,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-23 00:00:00,6610,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-24 00:00:00,2312,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-25 00:00:00,4683,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-26 00:00:00,7739,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-27 00:00:00,10398,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-28 00:00:00,5042,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-29 00:00:00,192,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-30 00:00:00,7221,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-10-31 00:00:00,9895,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-01 00:00:00,212,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-02 00:00:00,5498,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-03 00:00:00,6831,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-04 00:00:00,1752,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-05 00:00:00,5291,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-06 00:00:00,14831,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-07 00:00:00,13617,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-08 00:00:00,3189,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-09 00:00:00,4007,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-10 00:00:00,8424,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-11 00:00:00,5740,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-12 00:00:00,6453,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-13 00:00:00,4381,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-14 00:00:00,7806,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-15 00:00:00,4842,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-16 00:00:00,11883,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-17 00:00:00,2462,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-18 00:00:00,3277,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-19 00:00:00,3510,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-20 00:00:00,6499,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-21 00:00:00,4397,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-22 00:00:00,2520,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-23 00:00:00,7680,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-24 00:00:00,2138,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-25 00:00:00,11184,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-26 00:00:00,5770,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-27 00:00:00,6410,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-28 00:00:00,6624,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-29 00:00:00,1727,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-11-30 00:00:00,6636,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-01 00:00:00,7401,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-02 00:00:00,12952,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-03 00:00:00,2633,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-04 00:00:00,7462,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-05 00:00:00,5744,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-06 00:00:00,10507,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-07 00:00:00,8063,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-08 00:00:00,5556,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-09 00:00:00,3085,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-10 00:00:00,14956,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-11 00:00:00,1563,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-12 00:00:00,3459,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-13 00:00:00,1305,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-14 00:00:00,1555,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-15 00:00:00,6667,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-16 00:00:00,4946,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-17 00:00:00,5089,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-18 00:00:00,8721,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-19 00:00:00,3744,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-20 00:00:00,5988,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-21 00:00:00,3783,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-22 00:00:00,4423,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-23 00:00:00,11302,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-24 00:00:00,8086,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-25 00:00:00,1106,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-26 00:00:00,2070,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-27 00:00:00,3137,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-28 00:00:00,1268,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-29 00:00:00,1001,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-30 00:00:00,115,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2023-12-31 00:00:00,357.68,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-01 00:00:00,666.32,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-02 00:00:00,583,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-03 00:00:00,9126,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-04 00:00:00,3512,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-05 00:00:00,2942,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-06 00:00:00,1823,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-07 00:00:00,4792,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-08 00:00:00,3031,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-09 00:00:00,1031,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-10 00:00:00,3899,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-11 00:00:00,3825,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-12 00:00:00,2973,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-13 00:00:00,142,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-14 00:00:00,707,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-15 00:00:00,2500,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-16 00:00:00,3816,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-17 00:00:00,532,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-18 00:00:00,3130,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-19 00:00:00,4706,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-20 00:00:00,4313,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-21 00:00:00,3874,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-22 00:00:00,90,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-23 00:00:00,5861,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-24 00:00:00,4507,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-25 00:00:00,4124,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-26 00:00:00,12800,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-27 00:00:00,731,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-28 00:00:00,8,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-29 00:00:00,1291,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-30 00:00:00,9,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-01-31 00:00:00,133,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-01 00:00:00,8953,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-02 00:00:00,11380,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-03 00:00:00,9738,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-04 00:00:00,3712,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-05 00:00:00,3912,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-06 00:00:00,3649,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-07 00:00:00,8725,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-08 00:00:00,7635,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-09 00:00:00,8161,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-10 00:00:00,10622,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-11 00:00:00,6975,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-12 00:00:00,1231,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-13 00:00:00,10625,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-14 00:00:00,224,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-15 00:00:00,2132,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-16 00:00:00,8119,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-17 00:00:00,4001,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-18 00:00:00,4126,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-19 00:00:00,2823,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-20 00:00:00,2895,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-21 00:00:00,4508,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-22 00:00:00,5436,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-23 00:00:00,11682,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-24 00:00:00,112.58,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-25 00:00:00,829,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-26 00:00:00,6736,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-27 00:00:00,1024,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-28 00:00:00,6441,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-02-29 00:00:00,7290,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-03-01 00:00:00,9451,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-03-02 00:00:00,823,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-03-03 00:00:00,1794,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-03-04 00:00:00,6872,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-03-05 00:00:00,8326,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-03-06 00:00:00,7731,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
2024-03-07 00:00:00,7771,Liza Berfin Apple Watch’u|Liza Berfin Apple Watch’u|Liza Berfin İnce|Liza Berfin İnce
